SID;Sent;WID;Token;Type;GS/Head;SA/Head;SA/New Head;SA/Check;SA/Gramm;Lemma;New Gram;СемСин/Head;Этап-3/Head;СемСин/Mark;Этап-3/Mark
45654;Она отметила , что на 18 часов явка избирателей составила 38,13 процентов , пришли голосовать 213 тысяч 842 человека .;11;38,13;comp;10;10;;0;nn,sg,msc,neu,ins,trd;13;;12;12;3;3
45654;Она отметила , что на 18 часов явка избирателей составила 38,13 процентов , пришли голосовать 213 тысяч 842 человека .;12;процентов;dep;11;10;;;nn,pl,msc,gen,trd;процент;;;10;n;3
45654;Она отметила , что на 18 часов явка избирателей составила 38,13 процентов , пришли голосовать 213 тысяч 842 человека .;13;0;;-10;;;;pnt;0;;;;;
45654;Она отметила , что на 18 часов явка избирателей составила 38,13 процентов , пришли голосовать 213 тысяч 842 человека .;14;пришли;coord;10;;;;vrb,pl,fem,msc,neu,fin,fst,sec,trd,pst,ind,act;прийти;;2;10;3;0
45654;Она отметила , что на 18 часов явка избирателей составила 38,13 процентов , пришли голосовать 213 тысяч 842 человека .;15;голосовать;comp;14;14;;0;vrb,pl,fem,msc,neu,inf,trd,pst,act;голосовать;;;14;n;0
45654;Она отметила , что на 18 часов явка избирателей составила 38,13 процентов , пришли голосовать 213 тысяч 842 человека .;16;213;subj;14;15;;;dgt;213;;17;17;3;3
45654;Она отметила , что на 18 часов явка избирателей составила 38,13 процентов , пришли голосовать 213 тысяч 842 человека .;17;тысяч;lexmod;16;16;;0;nn,pl,fem,msc,neu,nom,trd;тысяча;;14;18;1;3
45654;Она отметила , что на 18 часов явка избирателей составила 38,13 процентов , пришли голосовать 213 тысяч 842 человека .;18;842;lexmod;17;17;;0;dgt;842;;19;19;3;3
45654;Она отметила , что на 18 часов явка избирателей составила 38,13 процентов , пришли голосовать 213 тысяч 842 человека .;19;человека;dep;16;18;;;nn,pl,msc,anm,gen,trd;человек;;14;14;3;3
45654;Она отметила , что на 18 часов явка избирателей составила 38,13 процентов , пришли голосовать 213 тысяч 842 человека .;20;.;;-10;;;;pnt;.;;;;;
45695;"Мы не ожидали такой поддержки и решили не спешить с заявлением в Генпрокуратуру "" .";1;Мы;subj;3;3;;0;prn,pl,fem,msc,neu,nom,fst;мы;;3;3;0;0
45695;"Мы не ожидали такой поддержки и решили не спешить с заявлением в Генпрокуратуру "" .";2;не;spec;3;3;;0;pt;не;;3;3;0;0
45695;"Мы не ожидали такой поддержки и решили не спешить с заявлением в Генпрокуратуру "" .";3;ожидали;pred;0;;;h;vrb,pl,fem,msc,neu,fin,fst,pst,ind,act;ожидать;;;;h;h
45695;"Мы не ожидали такой поддержки и решили не спешить с заявлением в Генпрокуратуру "" .";4;такой;amod;5;5;;0;prn,sg,fem,gen,trd;такой;;5;5;0;0
45695;"Мы не ожидали такой поддержки и решили не спешить с заявлением в Генпрокуратуру "" .";5;поддержки;obj;3;3;;0;nn,sg,fem,gen,trd;поддержка;;3;3;0;0
45695;"Мы не ожидали такой поддержки и решили не спешить с заявлением в Генпрокуратуру "" .";6;и;cj;7;3;;;cnj;и;;7;3;0;3
45695;"Мы не ожидали такой поддержки и решили не спешить с заявлением в Генпрокуратуру "" .";7;решили;coord;3;3;;0;vrb,pl,fem,msc,neu,fin,fst,sec,trd,pst,ind,act;решить;;3;6;0;3
45695;"Мы не ожидали такой поддержки и решили не спешить с заявлением в Генпрокуратуру "" .";8;не;spec;9;9;;0;pt;не;;9;9;0;0
45695;"Мы не ожидали такой поддержки и решили не спешить с заявлением в Генпрокуратуру "" .";9;спешить;obj;7;7;;0;vrb,pl,fem,msc,neu,inf,fst,pst,act;спешить;;7;7;0;0
45695;"Мы не ожидали такой поддержки и решили не спешить с заявлением в Генпрокуратуру "" .";10;с;circ;9;9;;0;prp,ins;с;;9;9;0;0
45695;"Мы не ожидали такой поддержки и решили не спешить с заявлением в Генпрокуратуру "" .";11;заявлением;pcomp;10;10;;0;nn,sg,neu,ins,trd;заявление;;10;10;0;0
45695;"Мы не ожидали такой поддержки и решили не спешить с заявлением в Генпрокуратуру "" .";12;в;mod;11;11;;0;prp,acc;в;;11;11;0;0
45695;"Мы не ожидали такой поддержки и решили не спешить с заявлением в Генпрокуратуру "" .";13;Генпрокуратуру;pcomp;12;12;;0;nn,sg,fem,acc,trd;ГЕНПРОКУРАТУРА;;12;12;0;0
45695;"Мы не ожидали такой поддержки и решили не спешить с заявлением в Генпрокуратуру "" .";14;"""";;-10;;;;pnt;"""";;;;;
45695;"Мы не ожидали такой поддержки и решили не спешить с заявлением в Генпрокуратуру "" .";15;.;;-10;;;;pnt;.;;;;;
45767;Окончательно выяснить , был ли вброс бюллетеней , можно будет при вскрытии урны .;1;Окончательно;spec;2;2;;0;adv;окончательно;;;2;n;0
45767;Окончательно выяснить , был ли вброс бюллетеней , можно будет при вскрытии урны .;2;выяснить;comp;9;;;;vrb,inf,act;выяснить;;;10;n;1
45767;Окончательно выяснить , был ли вброс бюллетеней , можно будет при вскрытии урны .;3;0;;-10;4;;;pnt;0;;;;;
45767;Окончательно выяснить , был ли вброс бюллетеней , можно будет при вскрытии урны .;4;был;preds;9;2;;;vrb,sg,msc,fin,trd,pst,ind,act;быть;;1;2;1;3
45767;Окончательно выяснить , был ли вброс бюллетеней , можно будет при вскрытии урны .;5;ли;spec;4;4;;0;pt;ли;;4;4;0;0
45767;Окончательно выяснить , был ли вброс бюллетеней , можно будет при вскрытии урны .;6;вброс;subj;4;4;;0;nn,sg,msc,nom,trd;вброс;;4;4;0;0
45767;Окончательно выяснить , был ли вброс бюллетеней , можно будет при вскрытии урны .;7;бюллетеней;mod;6;6;;0;nn,pl,msc,gen,trd;бюллетень;;6;6;0;0
45767;Окончательно выяснить , был ли вброс бюллетеней , можно будет при вскрытии урны .;8;0;;-10;;;;pnt;0;;;;;
45767;Окончательно выяснить , был ли вброс бюллетеней , можно будет при вскрытии урны .;9;можно;pred;0;10;;;pdv,sg,neu,trd,prs;можно;;4;10;1;3
45767;Окончательно выяснить , был ли вброс бюллетеней , можно будет при вскрытии урны .;10;будет;aux;9;;;;vrb,sg,neu,fin,trd,prs,ind,act;буду;;;;;n
45767;Окончательно выяснить , был ли вброс бюллетеней , можно будет при вскрытии урны .;11;при;circ;9;9;;0;prp,loc;при;;9;10;0;3
45767;Окончательно выяснить , был ли вброс бюллетеней , можно будет при вскрытии урны .;12;вскрытии;pcomp;11;11;;0;nn,sg,neu,loc,trd;вскрытие;;11;11;0;0
45767;Окончательно выяснить , был ли вброс бюллетеней , можно будет при вскрытии урны .;13;урны;mod;12;12;;0;nn,sg,fem,gen,trd;урна;;12;12;0;0
45767;Окончательно выяснить , был ли вброс бюллетеней , можно будет при вскрытии урны .;14;.;;-10;;;;pnt;.;;;;;
45793;За всеми участками закреплены высококвалифицированные офицеры МВД , обеспечивающие правопорядок - сказал К . Пуликовский .;1;За;comp;4;4;;0;prp,ins;за;;4;4;0;0
45793;За всеми участками закреплены высококвалифицированные офицеры МВД , обеспечивающие правопорядок - сказал К . Пуликовский .;2;всеми;amod;3;3;;0;prn,pl,msc,ins,trd;весь;;3;3;0;0
45793;За всеми участками закреплены высококвалифицированные офицеры МВД , обеспечивающие правопорядок - сказал К . Пуликовский .;3;участками;pcomp;1;1;;0;nn,pl,msc,ins,trd;участок;;1;1;0;0
45793;За всеми участками закреплены высококвалифицированные офицеры МВД , обеспечивающие правопорядок - сказал К . Пуликовский .;4;закреплены;pred;0;;;h;ptp,pl,msc,trd,prs,psv,sht;закрепить;;;;h;h
45793;За всеми участками закреплены высококвалифицированные офицеры МВД , обеспечивающие правопорядок - сказал К . Пуликовский .;5;высококвалифицированные;amod;6;6;;0;adj,pl,msc,nom,trd;высококвалифицированный;;6;6;0;0
45793;За всеми участками закреплены высококвалифицированные офицеры МВД , обеспечивающие правопорядок - сказал К . Пуликовский .;6;офицеры;subj;4;4;;0;nn,pl,msc,anm,nom,trd;офицер;;4;4;0;0
45793;За всеми участками закреплены высококвалифицированные офицеры МВД , обеспечивающие правопорядок - сказал К . Пуликовский .;7;МВД;mod;6;6;;0;nn,sg,neu,gen,trd,cap;мвд;;;6;n;0
45793;За всеми участками закреплены высококвалифицированные офицеры МВД , обеспечивающие правопорядок - сказал К . Пуликовский .;8;0;;-10;6;;;pnt;0;;;;;
45793;За всеми участками закреплены высококвалифицированные офицеры МВД , обеспечивающие правопорядок - сказал К . Пуликовский .;9;обеспечивающие;phdep;6;6;;0;ptp,pl,msc,nom,trd,act;обеспечивать;;7;6;1;0
45793;За всеми участками закреплены высококвалифицированные офицеры МВД , обеспечивающие правопорядок - сказал К . Пуликовский .;10;правопорядок;obj;9;9;;0;nn,sg,msc,acc,trd;правопорядок;;9;9;0;0
45793;За всеми участками закреплены высококвалифицированные офицеры МВД , обеспечивающие правопорядок - сказал К . Пуликовский .;11;-;;;;;;pnt;--;;;;;
45793;За всеми участками закреплены высококвалифицированные офицеры МВД , обеспечивающие правопорядок - сказал К . Пуликовский .;12;сказал;prede;4;;;;vrb,sg,msc,fin,fst,sec,trd,pst,ind,act;сказать;;4;4;0;0
45793;За всеми участками закреплены высококвалифицированные офицеры МВД , обеспечивающие правопорядок - сказал К . Пуликовский .;13;К;subj;12;;;;;к;;15;15;3;3
45793;За всеми участками закреплены высококвалифицированные офицеры МВД , обеспечивающие правопорядок - сказал К . Пуликовский .;14;.;lexmod;-10;13;;0;;.;;;;n;n
45793;За всеми участками закреплены высококвалифицированные офицеры МВД , обеспечивающие правопорядок - сказал К . Пуликовский .;15;Пуликовский;lexmod;14;;;;nn,sg,fem,msc,anm,nom,gen,dat,acc,ins,loc,trd;Пуликовский;;12;12;3;3
45793;За всеми участками закреплены высококвалифицированные офицеры МВД , обеспечивающие правопорядок - сказал К . Пуликовский .;16;.;;-10;;;;pnt;.;;;;;
45891;"Арест Ходорковского отложил выпуск еврооблигаций "" ЮкосСибнефть "" на неопределенное время";1;Арест;subj;3;3;;0;nn,sg,msc,nom,trd;арест;;3;3;0;0
45891;"Арест Ходорковского отложил выпуск еврооблигаций "" ЮкосСибнефть "" на неопределенное время";2;Ходорковского;mod;1;1;;0;nn,sg,fem,msc,neu,anm,gen,trd,cap;ХОДОРКОВСКИЙ;;1;1;0;0
45891;"Арест Ходорковского отложил выпуск еврооблигаций "" ЮкосСибнефть "" на неопределенное время";3;отложил;pred;0;;;h;vrb,sg,msc,fin,trd,pst,ind,act;отложить;;;;h;h
45891;"Арест Ходорковского отложил выпуск еврооблигаций "" ЮкосСибнефть "" на неопределенное время";4;выпуск;obj;3;3;;0;nn,sg,msc,acc,trd;выпуск;;3;3;0;0
45891;"Арест Ходорковского отложил выпуск еврооблигаций "" ЮкосСибнефть "" на неопределенное время";5;еврооблигаций;mod;4;4;;0;nn,pl,fem,gen,trd;еврооблигация;;4;4;0;0
45891;"Арест Ходорковского отложил выпуск еврооблигаций "" ЮкосСибнефть "" на неопределенное время";6;"""";;-10;7;;;;"""";;;;;
45891;"Арест Ходорковского отложил выпуск еврооблигаций "" ЮкосСибнефть "" на неопределенное время";7;ЮкосСибнефть;appo;5;5;;0;nn,sg,fem,msc,anm,gen,trd;юкоссибнефть;;3;5;1;0
45891;"Арест Ходорковского отложил выпуск еврооблигаций "" ЮкосСибнефть "" на неопределенное время";8;"""";;-10;7;;;;"""";;;;;
45891;"Арест Ходорковского отложил выпуск еврооблигаций "" ЮкосСибнефть "" на неопределенное время";9;на;circ;3;3;;0;prp,acc;на;;4;3;1;0
45891;"Арест Ходорковского отложил выпуск еврооблигаций "" ЮкосСибнефть "" на неопределенное время";10;неопределенное;amod;11;11;;0;adj,sg,neu,nom,trd;неопределённый;;11;11;0;0
45891;"Арест Ходорковского отложил выпуск еврооблигаций "" ЮкосСибнефть "" на неопределенное время";11;время;pcomp;9;9;;0;nn,sg,neu,acc,trd;время;;9;9;0;0
45891;"Арест Ходорковского отложил выпуск еврооблигаций "" ЮкосСибнефть "" на неопределенное время";12;;;;;;;;;;;;;
45903;"Он поблагодарил петербуржцев за убедительную победу своей партии и подчеркнул , что "" Питер проявил характер и показал , что действительно является демократическим городом "" .";1;Он;subj;2;2;;0;prn,sg,msc,nom,trd;он;;2;2;0;0
45903;"Он поблагодарил петербуржцев за убедительную победу своей партии и подчеркнул , что "" Питер проявил характер и показал , что действительно является демократическим городом "" .";2;поблагодарил;pred;0;;;h;vrb,sg,msc,fin,trd,pst,ind,act;поблагодарить;;;;h;h
45903;"Он поблагодарил петербуржцев за убедительную победу своей партии и подчеркнул , что "" Питер проявил характер и показал , что действительно является демократическим городом "" .";3;петербуржцев;obj;2;2;;0;nn,pl,msc,anm,acc,trd;петербуржец;;2;2;0;0
45903;"Он поблагодарил петербуржцев за убедительную победу своей партии и подчеркнул , что "" Питер проявил характер и показал , что действительно является демократическим городом "" .";4;за;comp;2;3;;;prp,acc;за;;2;2;0;0
45903;"Он поблагодарил петербуржцев за убедительную победу своей партии и подчеркнул , что "" Питер проявил характер и показал , что действительно является демократическим городом "" .";5;убедительную;amod;6;6;;0;adj,sg,fem,acc,trd;убедительный;;6;6;0;0
45903;"Он поблагодарил петербуржцев за убедительную победу своей партии и подчеркнул , что "" Питер проявил характер и показал , что действительно является демократическим городом "" .";6;победу;pcomp;4;4;;0;nn,sg,fem,acc,trd;победа;;4;4;0;0
45903;"Он поблагодарил петербуржцев за убедительную победу своей партии и подчеркнул , что "" Питер проявил характер и показал , что действительно является демократическим городом "" .";7;своей;amod;8;8;;0;prn,sg,fem,loc,trd;свой;;8;8;0;0
45903;"Он поблагодарил петербуржцев за убедительную победу своей партии и подчеркнул , что "" Питер проявил характер и показал , что действительно является демократическим городом "" .";8;партии;mod;6;6;;0;nn,sg,fem,gen,trd;партия;;6;6;0;0
45903;"Он поблагодарил петербуржцев за убедительную победу своей партии и подчеркнул , что "" Питер проявил характер и показал , что действительно является демократическим городом "" .";9;и;cj;10;2;;;cnj;и;;10;2;0;3
45903;"Он поблагодарил петербуржцев за убедительную победу своей партии и подчеркнул , что "" Питер проявил характер и показал , что действительно является демократическим городом "" .";10;подчеркнул;coord;2;2;;0;vrb,sg,msc,fin,trd,pst,ind,act;подчеркнуть;;2;9;0;3
45903;"Он поблагодарил петербуржцев за убедительную победу своей партии и подчеркнул , что "" Питер проявил характер и показал , что действительно является демократическим городом "" .";11;0;;-10;12;;;pnt;0;;;;;
45903;"Он поблагодарил петербуржцев за убедительную победу своей партии и подчеркнул , что "" Питер проявил характер и показал , что действительно является демократическим городом "" .";12;что;cj;15;;;;cnj;что;;10;10;3;3
45903;"Он поблагодарил петербуржцев за убедительную победу своей партии и подчеркнул , что "" Питер проявил характер и показал , что действительно является демократическим городом "" .";13;"""";;-10;;;;pnt;"""";;;;;
45903;"Он поблагодарил петербуржцев за убедительную победу своей партии и подчеркнул , что "" Питер проявил характер и показал , что действительно является демократическим городом "" .";14;Питер;subj;15;15;;0;nn,sg,msc,anm,nom,trd;питер;;15;15;0;0
45903;"Он поблагодарил петербуржцев за убедительную победу своей партии и подчеркнул , что "" Питер проявил характер и показал , что действительно является демократическим городом "" .";15;проявил;preds;10;;;;vrb,sg,msc,fin,trd,pst,ind,act;проявить;;12;12;3;3
45903;"Он поблагодарил петербуржцев за убедительную победу своей партии и подчеркнул , что "" Питер проявил характер и показал , что действительно является демократическим городом "" .";16;характер;obj;15;15;;0;nn,sg,msc,acc,trd;характер;;15;15;0;0
45903;"Он поблагодарил петербуржцев за убедительную победу своей партии и подчеркнул , что "" Питер проявил характер и показал , что действительно является демократическим городом "" .";17;и;cj;18;15;;;cnj;и;;18;15;0;3
45903;"Он поблагодарил петербуржцев за убедительную победу своей партии и подчеркнул , что "" Питер проявил характер и показал , что действительно является демократическим городом "" .";18;показал;coord;15;15;;0;vrb,sg,msc,fin,trd,pst,ind,act;показать;;15;17;0;3
45903;"Он поблагодарил петербуржцев за убедительную победу своей партии и подчеркнул , что "" Питер проявил характер и показал , что действительно является демократическим городом "" .";19;0;;-10;20;;;pnt;0;;;;;
45903;"Он поблагодарил петербуржцев за убедительную победу своей партии и подчеркнул , что "" Питер проявил характер и показал , что действительно является демократическим городом "" .";20;что;cj;22;22;;0;prn,sg,neu,nom,trd;что;;18;18;3;3
45903;"Он поблагодарил петербуржцев за убедительную победу своей партии и подчеркнул , что "" Питер проявил характер и показал , что действительно является демократическим городом "" .";21;действительно;circ;22;22;;0;adv;действительно;;22;22;0;0
45903;"Он поблагодарил петербуржцев за убедительную победу своей партии и подчеркнул , что "" Питер проявил характер и показал , что действительно является демократическим городом "" .";22;является;preds;18;18;;0;vrb,sg,neu,fin,trd,prs,ind,act;являться;;20;20;3;3
45903;"Он поблагодарил петербуржцев за убедительную победу своей партии и подчеркнул , что "" Питер проявил характер и показал , что действительно является демократическим городом "" .";23;демократическим;amod;24;24;;0;adj,sg,msc,ins,trd;демократический;;24;24;0;0
45903;"Он поблагодарил петербуржцев за убедительную победу своей партии и подчеркнул , что "" Питер проявил характер и показал , что действительно является демократическим городом "" .";24;городом;comp;22;22;;0;nn,sg,msc,ins,trd;город;;22;22;0;0
45903;"Он поблагодарил петербуржцев за убедительную победу своей партии и подчеркнул , что "" Питер проявил характер и показал , что действительно является демократическим городом "" .";25;"""";;-10;;;;pnt;"""";;;;;
45903;"Он поблагодарил петербуржцев за убедительную победу своей партии и подчеркнул , что "" Питер проявил характер и показал , что действительно является демократическим городом "" .";26;.;;-10;;;;pnt;.;;;;;
45949;Председателем Палаты представителей Законодательного собрания Свердловской области стал бывший министр внешнеэкономических связей Юрий Осинцев , в декабре минувшего года проигравший борьбу за пост главы Екатеринбурга .;1;Председателем;comp;8;9;;;nn,sg,msc,anm,ins,trd;председатель;;8;8;0;0
45949;Председателем Палаты представителей Законодательного собрания Свердловской области стал бывший министр внешнеэкономических связей Юрий Осинцев , в декабре минувшего года проигравший борьбу за пост главы Екатеринбурга .;2;Палаты;mod;1;1;;0;nn,sg,fem,gen,trd;палата;;1;1;0;0
45949;Председателем Палаты представителей Законодательного собрания Свердловской области стал бывший министр внешнеэкономических связей Юрий Осинцев , в декабре минувшего года проигравший борьбу за пост главы Екатеринбурга .;3;представителей;mod;2;2;;0;nn,pl,msc,anm,gen,trd;представитель;;2;2;0;0
45949;Председателем Палаты представителей Законодательного собрания Свердловской области стал бывший министр внешнеэкономических связей Юрий Осинцев , в декабре минувшего года проигравший борьбу за пост главы Екатеринбурга .;4;Законодательного;amod;5;5;;0;adj,sg,neu,gen,trd;законодательный;;5;5;0;0
45949;Председателем Палаты представителей Законодательного собрания Свердловской области стал бывший министр внешнеэкономических связей Юрий Осинцев , в декабре минувшего года проигравший борьбу за пост главы Екатеринбурга .;5;собрания;mod;2;3;;;nn,sg,neu,gen,trd;собрание;;3;3;4;4
45949;Председателем Палаты представителей Законодательного собрания Свердловской области стал бывший министр внешнеэкономических связей Юрий Осинцев , в декабре минувшего года проигравший борьбу за пост главы Екатеринбурга .;6;Свердловской;amod;7;7;;0;adj,sg,fem,loc,trd;свердловский;;3;7;1;0
45949;Председателем Палаты представителей Законодательного собрания Свердловской области стал бывший министр внешнеэкономических связей Юрий Осинцев , в декабре минувшего года проигравший борьбу за пост главы Екатеринбурга .;7;области;mod;5;5;;0;nn,sg,fem,gen,trd;область;;3;5;4;0
45949;Председателем Палаты представителей Законодательного собрания Свердловской области стал бывший министр внешнеэкономических связей Юрий Осинцев , в декабре минувшего года проигравший борьбу за пост главы Екатеринбурга .;8;стал;pred;0;;;h;vrb,sg,msc,fin,fst,sec,trd,pst,ind,act;стать;;;;h;h
45949;Председателем Палаты представителей Законодательного собрания Свердловской области стал бывший министр внешнеэкономических связей Юрий Осинцев , в декабре минувшего года проигравший борьбу за пост главы Екатеринбурга .;9;бывший;amod;10;8;;;ptp,sg,msc,nom,trd,pst,act;быть;;10;10;0;0
45949;Председателем Палаты представителей Законодательного собрания Свердловской области стал бывший министр внешнеэкономических связей Юрий Осинцев , в декабре минувшего года проигравший борьбу за пост главы Екатеринбурга .;10;министр;subj;8;9;;;nn,sg,msc,anm,nom,trd;министр;;8;8;0;0
45949;Председателем Палаты представителей Законодательного собрания Свердловской области стал бывший министр внешнеэкономических связей Юрий Осинцев , в декабре минувшего года проигравший борьбу за пост главы Екатеринбурга .;11;внешнеэкономических;amod;12;12;;0;adj,pl,fem,gen,trd;внешнеэкономический;;12;12;0;0
45949;Председателем Палаты представителей Законодательного собрания Свердловской области стал бывший министр внешнеэкономических связей Юрий Осинцев , в декабре минувшего года проигравший борьбу за пост главы Екатеринбурга .;12;связей;mod;10;10;;0;nn,pl,fem,gen,trd;связь;;10;10;0;0
45949;Председателем Палаты представителей Законодательного собрания Свердловской области стал бывший министр внешнеэкономических связей Юрий Осинцев , в декабре минувшего года проигравший борьбу за пост главы Екатеринбурга .;13;Юрий;appo;10;14;;;nn,sg,msc,anm,nom,trd;юрий;;14;10;3;0
45949;Председателем Палаты представителей Законодательного собрания Свердловской области стал бывший министр внешнеэкономических связей Юрий Осинцев , в декабре минувшего года проигравший борьбу за пост главы Екатеринбурга .;14;Осинцев;appo;13;;;;nn,sg,msc,anm,nom,trd;осинцев;;10;13;3;0
45949;Председателем Палаты представителей Законодательного собрания Свердловской области стал бывший министр внешнеэкономических связей Юрий Осинцев , в декабре минувшего года проигравший борьбу за пост главы Екатеринбурга .;15;0;;-10;;;;pnt;0;;;;;
45949;Председателем Палаты представителей Законодательного собрания Свердловской области стал бывший министр внешнеэкономических связей Юрий Осинцев , в декабре минувшего года проигравший борьбу за пост главы Екатеринбурга .;16;в;circ;20;;;;prp,acc,loc;в;;20;20;0;0
45949;Председателем Палаты представителей Законодательного собрания Свердловской области стал бывший министр внешнеэкономических связей Юрий Осинцев , в декабре минувшего года проигравший борьбу за пост главы Екатеринбурга .;17;декабре;pcomp;16;16;;0;nn,sg,msc,loc,trd;декабрь;;16;16;0;0
45949;Председателем Палаты представителей Законодательного собрания Свердловской области стал бывший министр внешнеэкономических связей Юрий Осинцев , в декабре минувшего года проигравший борьбу за пост главы Екатеринбурга .;18;минувшего;amod;19;19;;0;ptp,sg,msc,gen,trd,act;минуть;;19;19;0;0
45949;Председателем Палаты представителей Законодательного собрания Свердловской области стал бывший министр внешнеэкономических связей Юрий Осинцев , в декабре минувшего года проигравший борьбу за пост главы Екатеринбурга .;19;года;mod;17;17;;0;nn,sg,msc,gen,trd;год;;17;17;0;0
45949;Председателем Палаты представителей Законодательного собрания Свердловской области стал бывший министр внешнеэкономических связей Юрий Осинцев , в декабре минувшего года проигравший борьбу за пост главы Екатеринбурга .;20;проигравший;phdep;10;;;;ptp,sg,msc,acc,trd,act;проиграть;;10;14;0;3
45949;Председателем Палаты представителей Законодательного собрания Свердловской области стал бывший министр внешнеэкономических связей Юрий Осинцев , в декабре минувшего года проигравший борьбу за пост главы Екатеринбурга .;21;борьбу;obj;20;20;;0;nn,sg,fem,acc,trd;борьба;;;20;n;0
45949;Председателем Палаты представителей Законодательного собрания Свердловской области стал бывший министр внешнеэкономических связей Юрий Осинцев , в декабре минувшего года проигравший борьбу за пост главы Екатеринбурга .;22;за;mod;21;21;;0;prp,acc;за;;21;21;0;0
45949;Председателем Палаты представителей Законодательного собрания Свердловской области стал бывший министр внешнеэкономических связей Юрий Осинцев , в декабре минувшего года проигравший борьбу за пост главы Екатеринбурга .;23;пост;pcomp;22;22;;0;nn,sg,msc,acc,trd;пост;;22;22;0;0
45949;Председателем Палаты представителей Законодательного собрания Свердловской области стал бывший министр внешнеэкономических связей Юрий Осинцев , в декабре минувшего года проигравший борьбу за пост главы Екатеринбурга .;24;главы;mod;23;23;;0;nn,sg,fem,gen,trd;глава;;23;23;0;0
45949;Председателем Палаты представителей Законодательного собрания Свердловской области стал бывший министр внешнеэкономических связей Юрий Осинцев , в декабре минувшего года проигравший борьбу за пост главы Екатеринбурга .;25;Екатеринбурга;mod;24;24;;0;nn,sg,msc,gen,trd,cap;екатеринбург;;24;24;0;0
45949;Председателем Палаты представителей Законодательного собрания Свердловской области стал бывший министр внешнеэкономических связей Юрий Осинцев , в декабре минувшего года проигравший борьбу за пост главы Екатеринбурга .;26;.;;-10;;;;pnt;.;;;;;
45950;На ст спикера верхней палаты свердловского парламента депутаты ППЗС выбрали его единогласно в открытом голосовании .;1;На;comp;10;10;;0;prp,acc;на;;10;10;0;0
45950;На ст спикера верхней палаты свердловского парламента депутаты ППЗС выбрали его единогласно в открытом голосовании .;2;пост;pcomp;1;1;;0;nn,sg,msc,acc,trd;пост;;1;1;0;0
45950;На ст спикера верхней палаты свердловского парламента депутаты ППЗС выбрали его единогласно в открытом голосовании .;3;спикера;mod;2;2;;0;nn,sg,msc,anm,gen,trd;спикер;;2;2;0;0
45950;На ст спикера верхней палаты свердловского парламента депутаты ППЗС выбрали его единогласно в открытом голосовании .;4;верхней;amod;5;5;;0;adj,sg,fem,gen,trd;верхний;;5;5;0;0
45950;На ст спикера верхней палаты свердловского парламента депутаты ППЗС выбрали его единогласно в открытом голосовании .;5;палаты;mod;3;3;;0;nn,sg,fem,gen,trd;палата;;3;3;0;0
45950;На ст спикера верхней палаты свердловского парламента депутаты ППЗС выбрали его единогласно в открытом голосовании .;6;свердловского;amod;7;7;;0;adj,sg,msc,gen,trd;свердловский;;7;7;0;0
45950;На ст спикера верхней палаты свердловского парламента депутаты ППЗС выбрали его единогласно в открытом голосовании .;7;парламента;mod;5;5;;0;nn,sg,msc,gen,trd;парламент;;3;5;4;0
45950;На ст спикера верхней палаты свердловского парламента депутаты ППЗС выбрали его единогласно в открытом голосовании .;8;депутаты;subj;10;10;;0;nn,pl,msc,anm,nom,trd;депутат;;10;10;0;0
45950;На ст спикера верхней палаты свердловского парламента депутаты ППЗС выбрали его единогласно в открытом голосовании .;9;ППЗС;mod;8;8;;0;nn,sg,fem,msc,anm,gen,trd,heu;ппзс;;;8;n;0
45950;На ст спикера верхней палаты свердловского парламента депутаты ППЗС выбрали его единогласно в открытом голосовании .;10;выбрали;pred;0;;;h;vrb,pl,msc,fin,trd,pst,ind,act;выбрать;;;;h;h
45950;На ст спикера верхней палаты свердловского парламента депутаты ППЗС выбрали его единогласно в открытом голосовании .;11;его;obj;10;10;;0;prn,sg,neu,acc,trd;оно;;10;10;0;0
45950;На ст спикера верхней палаты свердловского парламента депутаты ППЗС выбрали его единогласно в открытом голосовании .;12;единогласно;circ;10;10;;0;adv;единогласно;;10;10;0;0
45950;На ст спикера верхней палаты свердловского парламента депутаты ППЗС выбрали его единогласно в открытом голосовании .;13;в;circ;10;10;;0;prp,loc;в;;10;10;0;0
45950;На ст спикера верхней палаты свердловского парламента депутаты ППЗС выбрали его единогласно в открытом голосовании .;14;открытом;amod;15;15;;0;ptp,sg,neu,loc,trd,psv;открыть;;15;15;0;0
45950;На ст спикера верхней палаты свердловского парламента депутаты ППЗС выбрали его единогласно в открытом голосовании .;15;голосовании;pcomp;13;13;;0;nn,sg,neu,loc,trd;голосование;;13;13;0;0
45950;На ст спикера верхней палаты свердловского парламента депутаты ППЗС выбрали его единогласно в открытом голосовании .;16;.;;-10;;;;pnt;.;;;;;
45951;Напомним , сегодня проходит первое заседание обновленной Палаты представителей Законодательного собрания области .;1;Напомним;pred;0;;;h;vrb,pl,fem,msc,neu,fin,fst,prs,ind,act;напомнить;;;4;h;
45951;Напомним , сегодня проходит первое заседание обновленной Палаты представителей Законодательного собрания области .;2;0;;-10;;;;pnt;0;;;;;
